transaction_id,customer_id,product,quantity,price,date,category,city,shipping_method,discount
T2816,C089,Smartwatch,2,106.08,2025-03-02,,Chicago,Express,10
T2817,C155,Smartphone,3,135.52,2025-03-01,,Los Angeles,Standard,20
T2818,C109,Laptop,2,500.48,2025-03-04,Home Appliances,Chicago,Express,5
T2819,C020,Smartphone,3,569.7,2025-03-01,,Seattle,Standard,15
T2820,C019,Laptop,1,1098.01,2025-03-04,,Seattle,Standard,10
T2821,C149,Smartwatch,1,827.24,2025-03-06,Electronics,Chicago,Express,10
T2822,C060,Smartphone,1,236.04,2025-03-02,Electronics,Boston,Express,0
T2823,C121,Headphones,1,400.82,2025-03-05,Accessories,Seattle,Express,0
T2824,C039,Smartwatch,3,741.96,2025-03-04,Electronics,Seattle,Express,15
T2825,C016,Laptop,2,459.87,2025-03-01,Accessories,Miami,Express,20
T2826,C117,Headphones,3,752.53,2025-03-01,Home Appliances,Boston,Express,20
T2827,C046,Monitor,1,877.55,2025-03-03,Clothing,,Express,5
T2828,C181,Smartwatch,2,224.85,2025-03-05,Electronics,Seattle,Standard,15
T2829,C178,Monitor,3,464.07,2025-03-03,Accessories,Seattle,Express,10
T2830,C178,Smartphone,1,525.56,2025-03-05,Accessories,Chicago,Express,0
T2831,C002,Headphones,1,1167.65,2025-03-06,Accessories,,Standard,20
T2832,C058,Smartwatch,2,811.61,2025-03-04,,Los Angeles,Express,0
T2833,C092,Monitor,2,675.96,2025-03-02,Electronics,Boston,Express,5
T2834,C025,Keyboard,2,738.43,2025-03-03,Home Appliances,Los Angeles,Express,10
T2835,C130,Smartphone,1,1170.82,2025-03-06,Clothing,,Express,5
T2836,C152,Tablet,1,1155.61,2025-03-01,Home Appliances,New York,Standard,10
T2837,C023,Keyboard,3,303.4,2025-03-03,,Chicago,Standard,5
T2838,C144,Tablet,3,1019.81,2025-03-01,Home Appliances,Miami,Standard,20
T2839,C179,Smartphone,3,113.44,2025-03-04,Home Appliances,Seattle,Standard,20
T2840,C138,Monitor,3,79.44,2025-03-07,,Seattle,Express,20
T2841,C089,Keyboard,2,235.75,2025-03-01,Home Appliances,Miami,Express,5
T2842,C058,Tablet,3,283.55,2025-03-02,Accessories,Miami,Express,20
T2843,C035,Laptop,3,832.12,2025-03-02,,Miami,Express,20
T2844,C055,Headphones,2,264.45,2025-03-05,,New York,Express,0
T2845,C017,Smartwatch,3,1027.17,2025-03-01,Accessories,New York,Standard,10
T2846,C050,Laptop,3,245.46,2025-03-07,Accessories,New York,Express,10
T2847,C102,Keyboard,3,539.2,2025-03-05,Clothing,Seattle,Express,20
T2848,C140,Keyboard,3,125.68,2025-03-07,Clothing,Seattle,Express,0
T2849,C029,Laptop,3,815.43,2025-03-06,Accessories,Chicago,Standard,15
T2850,C123,Laptop,1,1182.71,2025-03-03,Home Appliances,New York,Standard,0
T2851,C120,Laptop,2,933.5,2025-03-04,Clothing,Miami,Express,20
T2852,C136,Smartphone,2,1118.69,2025-03-05,,Boston,Standard,0
T2853,C179,Tablet,3,970.16,2025-03-05,,,Standard,10
T2854,C073,Smartphone,2,599.09,2025-03-04,,Seattle,Express,20
T2855,C118,Smartwatch,2,434.74,2025-03-06,,Los Angeles,Express,20
T2856,C146,Monitor,3,514.14,2025-03-05,Electronics,Seattle,Express,0
T2857,C052,Monitor,1,409.41,2025-03-01,Clothing,Boston,Express,5
T2858,C045,Smartphone,3,1058.24,2025-03-03,,Boston,Express,15
T2859,C189,Laptop,3,161.79,2025-03-03,Accessories,Boston,Express,20
T2860,C062,Monitor,2,1141.18,2025-03-04,Home Appliances,Chicago,Express,0
T2861,C071,Smartwatch,1,729.34,2025-03-03,Clothing,San Francisco,Standard,15
T2862,C122,Laptop,2,1100.4,2025-03-04,Electronics,Boston,Standard,5
T2863,C139,Laptop,1,578.53,2025-03-01,Home Appliances,,Express,20
T2864,C095,Keyboard,1,1066.33,2025-03-04,Electronics,Miami,Standard,15
T2865,C144,Smartwatch,1,610.13,2025-03-06,Accessories,Los Angeles,Express,20
T2866,C021,Smartwatch,1,743.39,2025-03-07,Electronics,New York,Standard,0
T2867,C122,Laptop,2,869.65,2025-03-05,,Chicago,Standard,0
T2868,C181,Smartwatch,3,217.93,2025-03-05,Accessories,Boston,Express,10
T2869,C140,Smartwatch,3,158.66,2025-03-05,Home Appliances,Boston,Express,0
T2870,C076,Monitor,2,96.97,2025-03-07,Electronics,San Francisco,Standard,20
T2871,C150,Smartphone,1,854.58,2025-03-03,Electronics,Chicago,Express,5
T2872,C158,Smartphone,1,369.8,2025-03-07,Clothing,Seattle,Express,10
T2873,C057,Smartwatch,1,788.2,2025-03-04,Electronics,Boston,Express,5
T2874,C133,Monitor,2,1008.09,2025-03-07,Accessories,Chicago,Express,20
T2875,C144,Headphones,3,242.85,2025-03-05,Accessories,Chicago,Standard,15
T2876,C018,Keyboard,2,987.18,2025-03-07,Clothing,San Francisco,Express,15
T2877,C088,Keyboard,2,879.16,2025-03-06,Home Appliances,Chicago,Standard,5
T2878,C057,Tablet,3,965.46,2025-03-01,Electronics,Seattle,Express,5
T2879,C150,Smartwatch,1,716.39,2025-03-05,,Boston,Express,0
T2880,C163,Keyboard,1,214.96,2025-03-07,Clothing,New York,Express,20
T2881,C085,Smartphone,2,659.09,2025-03-01,Electronics,San Francisco,Standard,5
T2882,C164,Keyboard,3,351.18,2025-03-06,Home Appliances,Chicago,Standard,15
T2883,C035,Laptop,3,464.28,2025-03-01,Home Appliances,Boston,Standard,5
T2884,C172,Laptop,2,557.53,2025-03-05,Electronics,Chicago,Express,0
T2885,C149,Smartwatch,3,978.42,2025-03-03,Home Appliances,New York,Standard,20
T2886,C168,Laptop,2,273.3,2025-03-07,Home Appliances,Miami,Express,20
T2887,C046,Tablet,1,651.23,2025-03-04,Accessories,Miami,Standard,10
T2888,C025,Keyboard,3,371.75,2025-03-07,,,Standard,0
T2889,C112,Tablet,1,721.33,2025-03-05,Home Appliances,Chicago,Standard,15
T2890,C010,Headphones,1,466.7,2025-03-06,Clothing,Los Angeles,Standard,10
T2891,C142,Smartwatch,3,94.92,2025-03-05,Electronics,Chicago,Standard,15
T2892,C200,Smartwatch,3,134.48,2025-03-05,,Boston,Express,10
T2893,C187,Keyboard,1,854.47,2025-03-05,Clothing,Seattle,Express,10
T2894,C047,Smartwatch,2,138.32,2025-03-01,Home Appliances,New York,Standard,15
T2895,C027,Laptop,1,1105.28,2025-03-07,Home Appliances,,Express,5
T2896,C033,Tablet,2,102.11,2025-03-05,Home Appliances,,Standard,20
T2897,C123,Tablet,1,651.21,2025-03-07,Accessories,New York,Standard,0
T2898,C130,Monitor,1,79.02,2025-03-06,Clothing,Chicago,Standard,20
T2899,C164,Tablet,2,386.31,2025-03-04,Clothing,Los Angeles,Standard,20
T2900,C159,Smartwatch,2,658.36,2025-03-03,Clothing,Chicago,Standard,5
T2901,C035,Headphones,3,375.02,2025-03-06,Home Appliances,,Standard,5
T2902,C160,Monitor,2,401.98,2025-03-07,Home Appliances,Chicago,Express,0
T2903,C065,Smartwatch,2,62.76,2025-03-06,Clothing,,Standard,10
T2904,C092,Headphones,3,375.28,2025-03-03,Home Appliances,Seattle,Standard,0
T2905,C166,Monitor,3,338.34,2025-03-01,Clothing,Boston,Standard,15
T2906,C059,Tablet,1,470.95,2025-03-04,Electronics,Seattle,Standard,5
T2907,C105,Smartphone,2,327.9,2025-03-03,,Los Angeles,Standard,10
T2908,C003,Keyboard,2,807.68,2025-03-02,Electronics,Los Angeles,Standard,20
T2909,C003,Tablet,1,712.41,2025-03-03,,New York,Standard,10
T2910,C173,Laptop,3,1117.29,2025-03-02,Electronics,Miami,Express,0
T2911,C195,Headphones,1,1195.5,2025-03-01,Accessories,Boston,Express,10
T2912,C122,Headphones,3,966.49,2025-03-02,Home Appliances,San Francisco,Standard,15
T2913,C120,Laptop,3,1114.85,2025-03-04,Electronics,Los Angeles,Standard,10
T2914,C013,Smartphone,2,1119.41,2025-03-01,,New York,Express,15
T2915,C112,Smartwatch,2,525.37,2025-03-07,,Los Angeles,Standard,5
T2916,C043,Monitor,2,158.4,2025-03-01,Clothing,Los Angeles,Express,0
T2917,C194,Headphones,2,783.89,2025-03-03,,,Express,10
T2918,C099,Smartwatch,2,612.31,2025-03-07,,Boston,Standard,20
T2919,C107,Headphones,2,729.64,2025-03-03,Clothing,Seattle,Express,20
T2920,C167,Headphones,2,557.12,2025-03-01,Clothing,Boston,Express,10
T2921,C028,Monitor,2,143.46,2025-03-06,,San Francisco,Express,10
T2922,C037,Smartphone,1,306.09,2025-03-04,,Miami,Standard,0
T2923,C078,Tablet,2,225.49,2025-03-07,,New York,Standard,10
T2924,C185,Headphones,1,91.74,2025-03-07,Accessories,Chicago,Express,15
T2925,C109,Smartwatch,1,805.63,2025-03-01,Accessories,New York,Standard,5
T2926,C190,Smartwatch,1,650.99,2025-03-02,Home Appliances,Chicago,Standard,15
T2927,C127,Smartphone,3,603.55,2025-03-01,Clothing,Boston,Standard,10
T2928,C096,Tablet,3,723.48,2025-03-04,Electronics,Seattle,Express,5
T2929,C018,Monitor,1,346.36,2025-03-03,Clothing,Chicago,Express,20
T2930,C072,Keyboard,2,109.27,2025-03-01,Clothing,Miami,Standard,10
T2931,C178,Monitor,3,367.95,2025-03-06,Accessories,San Francisco,Express,15
T2932,C145,Keyboard,1,1143.71,2025-03-07,Electronics,Miami,Express,10
T2933,C195,Tablet,3,356.1,2025-03-06,Accessories,Los Angeles,Standard,15
T2934,C112,Smartphone,2,1099.03,2025-03-05,Home Appliances,San Francisco,Express,20
T2935,C074,Monitor,1,359.49,2025-03-04,,Chicago,Standard,15
T2936,C128,Smartwatch,3,236.92,2025-03-03,Accessories,Los Angeles,Express,0
T2937,C136,Laptop,1,333.6,2025-03-06,Electronics,New York,Express,10
T2938,C095,Laptop,3,337.21,2025-03-02,,Miami,Express,15
T2939,C078,Keyboard,1,730.74,2025-03-06,Accessories,New York,Standard,0
T2940,C056,Tablet,2,870.23,2025-03-07,,San Francisco,Standard,15
T2941,C122,Smartwatch,1,750.51,2025-03-04,Clothing,New York,Standard,10
T2942,C029,Keyboard,3,936.42,2025-03-07,Home Appliances,San Francisco,Express,5
T2943,C172,Tablet,2,367.52,2025-03-01,Electronics,Miami,Standard,10
T2944,C064,Monitor,2,756.44,2025-03-03,Home Appliances,Seattle,Express,0
T2945,C164,Tablet,3,777.95,2025-03-05,Accessories,,Express,5
T2946,C192,Smartwatch,3,709.92,2025-03-03,Home Appliances,Boston,Standard,15
T2947,C083,Keyboard,2,912.38,2025-03-05,Clothing,Boston,Standard,10
T2948,C054,Smartwatch,3,964.83,2025-03-03,Home Appliances,Chicago,Standard,5
T2949,C062,Monitor,3,1003.59,2025-03-05,Electronics,Los Angeles,Express,5
T2950,C104,Smartwatch,1,890.75,2025-03-04,Home Appliances,Los Angeles,Standard,15
T2951,C177,Smartwatch,1,643.88,2025-03-03,,Los Angeles,Express,15
T2952,C094,Headphones,3,1179.56,2025-03-02,Home Appliances,,Express,10
T2953,C122,Headphones,2,859.69,2025-03-03,Accessories,Los Angeles,Express,0
T2954,C059,Keyboard,2,697.02,2025-03-06,Clothing,Miami,Standard,0
T2955,C115,Laptop,3,510.48,2025-03-04,Clothing,Los Angeles,Express,5
T2956,C075,Laptop,2,187.99,2025-03-04,Electronics,Seattle,Express,10
T2957,C184,Smartwatch,3,775.07,2025-03-04,Electronics,Boston,Express,20
T2958,C074,Monitor,1,239.33,2025-03-05,,New York,Express,0
T2959,C109,Monitor,2,667.55,2025-03-03,Electronics,San Francisco,Express,5
T2960,C051,Tablet,3,492.91,2025-03-04,Electronics,San Francisco,Express,0
T2961,C182,Laptop,2,214.8,2025-03-05,Electronics,San Francisco,Express,5
T2962,C010,Headphones,1,281.0,2025-03-07,Accessories,Boston,Express,10
T2963,C049,Laptop,1,756.18,2025-03-04,Home Appliances,Chicago,Standard,5
T2964,C102,Tablet,1,180.77,2025-03-07,,,Standard,10
T2965,C170,Keyboard,2,746.13,2025-03-03,Accessories,Chicago,Express,0
T2966,C100,Keyboard,2,193.72,2025-03-06,Accessories,Chicago,Standard,5
T2967,C051,Smartphone,2,470.0,2025-03-06,,Los Angeles,Standard,10
T2968,C111,Tablet,2,293.86,2025-03-05,Home Appliances,Seattle,Express,0
T2969,C016,Monitor,2,853.27,2025-03-03,Electronics,,Standard,20
T2970,C141,Headphones,1,94.92,2025-03-05,Accessories,Boston,Standard,0
T2971,C188,Headphones,1,198.76,2025-03-06,Home Appliances,Boston,Express,0
T2972,C088,Keyboard,3,1140.28,2025-03-03,Clothing,,Standard,0
T2973,C158,Keyboard,3,416.34,2025-03-06,Accessories,New York,Express,5
T2974,C011,Headphones,1,1062.57,2025-03-05,,Seattle,Standard,10
T2975,C099,Tablet,3,377.83,2025-03-01,Home Appliances,San Francisco,Express,0
T2976,C096,Smartwatch,2,1096.35,2025-03-06,Accessories,Chicago,Express,20
T2977,C024,Monitor,3,805.7,2025-03-02,Electronics,Seattle,Express,5
T2978,C105,Keyboard,1,1016.33,2025-03-03,Accessories,Chicago,Express,5
T2979,C185,Monitor,3,1057.4,2025-03-01,Clothing,Los Angeles,Express,10
T2980,C091,Headphones,1,932.97,2025-03-04,,San Francisco,Standard,20
T2981,C090,Monitor,2,337.01,2025-03-05,Home Appliances,Miami,Standard,10
T2982,C041,Headphones,1,1172.02,2025-03-06,Electronics,Seattle,Standard,10
T2983,C113,Tablet,2,871.42,2025-03-03,,San Francisco,Standard,10
T2984,C126,Keyboard,3,334.98,2025-03-05,Clothing,Seattle,Standard,10
T2985,C095,Headphones,2,649.88,2025-03-07,Accessories,New York,Express,10
T2986,C080,Headphones,3,338.78,2025-03-04,,New York,Standard,10
T2987,C028,Smartwatch,2,502.74,2025-03-02,Home Appliances,Miami,Standard,20
T2988,C150,Smartphone,3,135.39,2025-03-01,Home Appliances,Miami,Express,0
T2989,C100,Laptop,1,713.9,2025-03-06,Electronics,,Express,15
T2990,C115,Keyboard,3,877.46,2025-03-02,Accessories,Boston,Express,10
T2991,C002,Smartphone,3,259.2,2025-03-01,,Seattle,Standard,10
T2992,C059,Headphones,3,236.54,2025-03-04,Electronics,Seattle,Standard,5
T2993,C192,Smartwatch,1,982.07,2025-03-02,,New York,Express,5
T2994,C074,Smartphone,1,832.46,2025-03-02,,,Express,20
T2995,C156,Headphones,1,937.7,2025-03-06,Accessories,Seattle,Standard,15
T2996,C141,Tablet,1,351.32,2025-03-06,,,Standard,10
T2997,C151,Monitor,1,273.34,2025-03-03,Electronics,New York,Standard,0
T2998,C031,Smartphone,2,959.26,2025-03-02,Accessories,New York,Standard,20
T2999,C011,Smartwatch,3,138.9,2025-03-05,,,Express,0
T3000,C196,Tablet,2,227.76,2025-03-03,Electronics,San Francisco,Express,5
T3001,C035,Smartphone,1,190.07,2025-03-05,Home Appliances,San Francisco,Standard,15
T3002,C156,Tablet,1,357.38,2025-03-02,,Boston,Express,15
T3003,C031,Headphones,3,913.21,2025-03-03,Electronics,Seattle,Standard,0
T3004,C143,Smartphone,1,195.38,2025-03-07,Home Appliances,San Francisco,Standard,10
T3005,C134,Monitor,3,421.84,2025-03-06,Home Appliances,Boston,Express,20
T3006,C098,Monitor,3,818.87,2025-03-03,Electronics,Miami,Express,0
T3007,C033,Headphones,1,1185.42,2025-03-03,Electronics,San Francisco,Express,5
T3008,C044,Keyboard,1,150.14,2025-03-06,Accessories,Chicago,Standard,5
T3009,C111,Smartphone,2,415.11,2025-03-03,,Seattle,Express,10
T3010,C163,Headphones,1,694.68,2025-03-07,Electronics,,Express,15
T3011,C123,Monitor,3,507.38,2025-03-06,Accessories,Seattle,Express,0
T3012,C066,Keyboard,1,792.06,2025-03-06,,Seattle,Standard,15
T3013,C008,Tablet,3,783.24,2025-03-07,Clothing,Seattle,Express,15
T3014,C157,Laptop,3,947.15,2025-03-06,,San Francisco,Express,0
T3015,C035,Smartphone,1,81.5,2025-03-07,,Miami,Standard,20
T3016,C192,Laptop,1,188.08,2025-03-01,Electronics,Chicago,Express,5
T3017,C043,Laptop,3,891.99,2025-03-06,Accessories,Miami,Standard,15
T3018,C039,Smartphone,2,933.79,2025-03-05,Home Appliances,New York,Standard,10
T3019,C038,Laptop,2,882.44,2025-03-04,Home Appliances,Seattle,Standard,20
T3020,C199,Keyboard,2,613.09,2025-03-03,Home Appliances,New York,Express,5
T3021,C195,Smartwatch,2,173.24,2025-03-07,Accessories,New York,Standard,0
T3022,C061,Smartphone,3,877.22,2025-03-02,Clothing,Seattle,Express,10
T3023,C181,Laptop,1,189.43,2025-03-03,Accessories,Miami,Standard,15
T3024,C130,Smartwatch,3,1143.3,2025-03-01,Accessories,Miami,Standard,20
T3025,C082,Smartphone,1,867.65,2025-03-05,Home Appliances,Boston,Express,20
T3026,C056,Keyboard,1,1048.49,2025-03-02,Clothing,,Standard,5
T3027,C055,Headphones,1,359.13,2025-03-06,,New York,Express,10
T3028,C019,Headphones,2,531.86,2025-03-07,Electronics,San Francisco,Express,15
T3029,C092,Keyboard,3,761.33,2025-03-01,Home Appliances,San Francisco,Express,10
T3030,C173,Laptop,2,1032.32,2025-03-03,Home Appliances,Chicago,Express,15
T3031,C007,Smartphone,2,1168.41,2025-03-04,Accessories,Seattle,Standard,5
T3032,C003,Headphones,3,768.82,2025-03-07,,Los Angeles,Standard,20
T3033,C021,Smartwatch,2,1042.97,2025-03-06,Home Appliances,Los Angeles,Standard,10
T3034,C026,Tablet,3,358.46,2025-03-03,,Miami,Express,0
T3035,C188,Smartwatch,1,1056.7,2025-03-01,Clothing,Los Angeles,Standard,5
T3036,C071,Headphones,2,625.32,2025-03-04,Home Appliances,Boston,Standard,15
T3037,C096,Tablet,1,725.35,2025-03-01,,Miami,Standard,15
T3038,C144,Headphones,3,985.45,2025-03-05,Electronics,New York,Express,15
T3039,C048,Smartwatch,2,298.37,2025-03-03,,Chicago,Standard,15
T3040,C058,Laptop,3,161.54,2025-03-02,,San Francisco,Express,10
T3041,C078,Smartphone,3,778.46,2025-03-04,,Los Angeles,Standard,15
T3042,C027,Monitor,1,1144.04,2025-03-02,Home Appliances,Chicago,Express,0
T3043,C085,Headphones,3,1035.72,2025-03-06,Accessories,Boston,Standard,0
T3044,C199,Monitor,2,1036.21,2025-03-04,Home Appliances,Los Angeles,Standard,20
T3045,C015,Monitor,3,58.02,2025-03-03,Home Appliances,,Express,15
T3046,C001,Headphones,1,818.68,2025-03-03,Home Appliances,San Francisco,Standard,10
T3047,C103,Tablet,1,718.35,2025-03-04,Clothing,Miami,Standard,5
T3048,C095,Laptop,2,1199.69,2025-03-07,Accessories,Los Angeles,Standard,0
T3049,C020,Smartwatch,2,771.56,2025-03-07,,Los Angeles,Standard,10
T3050,C037,Smartwatch,2,591.32,2025-03-03,Clothing,Chicago,Express,15
T3051,C092,Monitor,3,817.81,2025-03-03,Home Appliances,Seattle,Express,5
T3052,C080,Headphones,1,1074.97,2025-03-07,,New York,Standard,15
T3053,C024,Monitor,2,748.35,2025-03-03,Electronics,Boston,Express,5
T3054,C059,Smartwatch,1,317.07,2025-03-04,Clothing,Miami,Standard,20
T3055,C044,Keyboard,2,784.26,2025-03-02,Clothing,Los Angeles,Standard,0
T3056,C035,Laptop,2,1037.84,2025-03-02,Clothing,Los Angeles,Standard,5
T3057,C102,Smartwatch,1,610.09,2025-03-07,Home Appliances,Boston,Standard,10
T3058,C003,Keyboard,2,1091.01,2025-03-05,Home Appliances,,Express,20
T3059,C050,Smartphone,2,209.21,2025-03-06,Home Appliances,Los Angeles,Express,20
T3060,C029,Monitor,2,947.49,2025-03-03,Home Appliances,Boston,Express,10
T3061,C011,Tablet,1,858.45,2025-03-01,,New York,Standard,5
T3062,C106,Laptop,3,278.93,2025-03-05,Clothing,New York,Standard,5
T3063,C142,Laptop,2,588.63,2025-03-01,Accessories,Chicago,Express,0
T3064,C037,Monitor,3,66.06,2025-03-07,,,Standard,15
T3065,C054,Monitor,3,724.49,2025-03-03,Accessories,Seattle,Standard,5
T3066,C031,Laptop,2,1118.39,2025-03-04,Electronics,Miami,Express,0
T3067,C079,Headphones,1,1116.82,2025-03-06,Home Appliances,New York,Express,0
T3068,C012,Keyboard,2,1121.66,2025-03-01,Home Appliances,Seattle,Standard,0
T3069,C005,Tablet,3,653.86,2025-03-06,,Seattle,Standard,10
T3070,C180,Monitor,2,983.69,2025-03-02,Clothing,Seattle,Standard,0
T3071,C107,Tablet,3,150.19,2025-03-03,,Los Angeles,Express,20
T3072,C002,Headphones,2,394.85,2025-03-04,Clothing,San Francisco,Standard,15
T3073,C014,Smartphone,2,273.11,2025-03-04,Home Appliances,Seattle,Express,10
T3074,C071,Tablet,1,636.15,2025-03-01,Electronics,,Standard,5
T3075,C087,Tablet,3,616.85,2025-03-06,Home Appliances,Boston,Standard,15
T3076,C163,Keyboard,1,554.41,2025-03-02,Home Appliances,New York,Standard,15
T3077,C119,Monitor,3,392.47,2025-03-04,Clothing,Boston,Standard,0
T3078,C172,Keyboard,1,543.21,2025-03-05,Accessories,New York,Express,20
T3079,C026,Smartwatch,3,333.42,2025-03-06,,San Francisco,Express,15
T3080,C006,Laptop,2,1076.48,2025-03-05,Accessories,San Francisco,Standard,5
T3081,C138,Headphones,3,500.96,2025-03-02,Electronics,Seattle,Standard,20
T3082,C001,Monitor,1,843.13,2025-03-06,Electronics,Miami,Express,15
T3083,C151,Headphones,3,398.31,2025-03-02,Electronics,Miami,Standard,15
T3084,C168,Headphones,1,465.01,2025-03-01,Electronics,Miami,Express,5
T3085,C091,Headphones,2,705.54,2025-03-06,Electronics,New York,Standard,5
T3086,C085,Keyboard,2,453.87,2025-03-04,Electronics,Chicago,Standard,20
T3087,C072,Tablet,1,928.18,2025-03-02,Accessories,,Express,5
T3088,C171,Tablet,1,1066.2,2025-03-02,Clothing,Boston,Standard,10
T3089,C194,Headphones,1,909.7,2025-03-04,,Miami,Standard,20
T3090,C183,Smartwatch,2,306.55,2025-03-03,Clothing,Chicago,Standard,10
T3091,C152,Smartphone,1,1047.97,2025-03-02,Electronics,Miami,Standard,10
T3092,C175,Tablet,1,489.77,2025-03-07,Accessories,Los Angeles,Express,0
T3093,C054,Keyboard,2,532.74,2025-03-02,Accessories,,Express,15
T3094,C130,Laptop,3,1143.05,2025-03-07,Accessories,Seattle,Express,20
T3095,C162,Monitor,2,324.88,2025-03-01,,San Francisco,Express,10
T3096,C119,Smartwatch,1,714.17,2025-03-05,Home Appliances,New York,Standard,15
T3097,C045,Keyboard,2,797.25,2025-03-01,Electronics,Seattle,Standard,0
T3098,C049,Laptop,1,109.66,2025-03-02,Electronics,,Standard,5
T3099,C110,Headphones,3,935.72,2025-03-03,Clothing,San Francisco,Express,5
T3100,C132,Tablet,3,260.97,2025-03-04,Accessories,Los Angeles,Express,15
T3101,C054,Tablet,1,150.3,2025-03-04,,Chicago,Standard,5
T3102,C096,Headphones,1,177.03,2025-03-03,,Chicago,Standard,5
T3103,C128,Headphones,2,202.38,2025-03-04,Clothing,Miami,Standard,10
T3104,C018,Tablet,3,66.17,2025-03-01,Electronics,Los Angeles,Express,10
T3105,C071,Laptop,3,290.67,2025-03-07,,San Francisco,Express,15
T3106,C189,Laptop,3,640.31,2025-03-01,Electronics,Boston,Express,15
T3107,C071,Keyboard,2,65.79,2025-03-07,,Miami,Standard,20
T3108,C164,Smartwatch,3,1192.21,2025-03-05,Clothing,Chicago,Standard,0
T3109,C124,Keyboard,2,94.15,2025-03-02,,Miami,Standard,20
